"","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049"
"1991",0.559979901198804,0.530564369771066,0.48819865510326,0.431279059147892,0.360467202580653,0.279874199939232,0.197371819649825,0.123054635845491,0.0657030123940959,0.028955529359346,0.0100950324149007,0.00265172039705395,0.000496191087599692,6.20330678082086e-05,4.81747244860768e-06,2.14073008284965e-07,4.96418218645819e-09,5.42042491838366e-11,2.48604375461025e-13,4.22045863293806e-16,2.30685357585719e-19,3.48269803132323e-23,1.22771889459247e-27,8.41147742363233e-33,9.17076540639582e-39,1.28038986145784e-45,1.80882728955398e-53,2.004220759157e-62,1.32313303698867e-72,3.87078296604823e-84,3.65034483976754e-97,7.88750595565222e-112,2.70907588213108e-128,1.00044691833418e-146,2.61705766784759e-167,3.1080857862338e-190,1.04380167619666e-215,5.99303838657941e-244,3.44832281885175e-275,0,0,0,0,0,0,0,0,0,0,0
"1992",0.662305495993472,0.640453793047039,0.606810998659138,0.558356969155474,0.493257541389801,0.412269416576568,0.320094511505424,0.225735834919635,0.140738637423502,0.0751450961227914,0.0331166860956575,0.0115457747451558,0.00303279525346834,0.000567497982425869,7.09477491728882e-05,5.50978436191236e-06,2.44837126924706e-07,5.67757754142138e-09,6.19938624845937e-11,2.84330946327264e-13,4.82697456475975e-16,2.638368126247e-19,3.98319146709258e-23,1.40415257968003e-27,9.62027853064375e-33,1.04886826778906e-38,1.46439281408873e-45,2.06877121139847e-53,2.29224439048217e-62,1.51327854880348e-72,4.42704751967043e-84,4.17493055296071e-97,9.02100789004062e-112,3.09839321134337e-128,1.14421968041648e-146,2.99315119419041e-167,3.55474424465519e-190,1.19380488706446e-215,6.85428915992225e-244,3.9438762431586e-275,0,0,0,0,0,0,0,0,0,0
"1993",0.766731231333942,0.751691337034145,0.72689049225233,0.688707210899557,0.633713745734866,0.559828391931583,0.4679099763469,0.363294994207893,0.256201515152355,0.159732955829615,0.0852868021144387,0.0375861686185225,0.0131040115290947,0.00344210629810763,0.000644088445218165,8.05229743040772e-05,6.25339393803936e-06,2.77880749000225e-07,6.44383276153296e-09,7.03606563147326e-11,3.22704719344548e-13,5.47843100557606e-16,2.99444663588663e-19,4.52076955072004e-23,1.59365932549958e-27,1.0918647172772e-32,1.19042525746278e-38,1.66202968120379e-45,2.34797598286756e-53,2.60160947042412e-62,1.71751311522619e-72,5.02452914750923e-84,4.73838605955139e-97,1.02384979790762e-111,3.51655746446526e-128,1.29864545385189e-146,3.3971118112668e-167,4.03449838517666e-190,1.35492276169218e-215,7.77935531897109e-244,4.47614827938301e-275,0,0,0,0,0,0,0,0,0
"1994",0.87380093468503,0.864272897725357,0.847319664966919,0.819363717550606,0.776322852811068,0.714333253911913,0.631048386645023,0.527436335713584,0.409512492176569,0.288794843425274,0.180053790631322,0.0961367798634395,0.0423677887880062,0.0147710717305377,0.00388000261756455,0.000726027797213431,9.07669095651308e-05,7.04893537471349e-06,3.13232056222209e-07,7.26360135816883e-09,7.93117664102381e-11,3.63758422116611e-13,6.17538355903418e-16,3.37539279126416e-19,5.09589076311884e-23,1.79640075550369e-27,1.23076906816939e-32,1.34186823849974e-38,1.87346902014211e-45,2.64667972761717e-53,2.93257984527551e-62,1.93601092053512e-72,5.66373742004513e-84,5.34119191037136e-97,1.15410145760416e-111,3.96392527867097e-128,1.46385594279985e-146,3.82928404248325e-167,4.5477573727608e-190,1.52729271169041e-215,8.76902581921039e-244,5.0455928831022e-275,0,0,0,0,0,0,0,0
"1995",0.984411083533283,0.978930772394564,0.968256386261413,0.94926345482814,0.917944036284445,0.869724784860557,0.800277015326351,0.706971874297011,0.590893919900842,0.458782274496118,0.323540692068241,0.201716648882762,0.107703309108002,0.0474651955114271,0.0165482275015911,0.00434681837537117,0.000813378567238839,0.000101687372216522,7.89701575841753e-06,3.50918025564797e-07,8.13750890582589e-09,8.88540234623782e-11,4.07523383178801e-13,6.91836407734801e-16,3.78149729661062e-19,5.70899398565694e-23,2.01253158392339e-27,1.37884690518979e-32,1.50331277871634e-38,2.0988721826054e-45,2.96511038978372e-53,3.28540808219562e-62,2.16893870282584e-72,6.34516012419157e-84,5.98380811324281e-97,1.29295516457805e-111,4.44083804529511e-128,1.63997722121454e-146,4.28999768325669e-167,5.09491288102656e-190,1.71104627447739e-215,9.82405588916175e-244,5.65264460380117e-275,0,0,0,0,0,0,0
"1996",1.09954521054557,1.09675137438377,1.09064565404601,1.07875311457945,1.05759272335524,1.02269915510181,0.968977157091498,0.891604057622579,0.787651000436648,0.658326312662194,0.511138180495218,0.360462925124026,0.22473640900527,0.119994333938122,0.0528818897748542,0.0184366994232157,0.00484287418856937,0.000906200749296354,0.000113291862618665,8.79821756525547e-06,3.90964540395909e-07,9.06615561914581e-09,9.89939812564047e-11,4.54029661054462e-13,7.70788285223749e-16,4.21303907144192e-19,6.36050030810753e-23,2.24220025310604e-27,1.536199930728e-32,1.67486976098241e-38,2.33839397933851e-45,3.30348667298902e-53,3.66033650964857e-62,2.41645644088073e-72,7.06926527270951e-84,6.6666760279583e-97,1.44050628592869e-111,4.94762331617781e-128,1.82713025220049e-146,4.7795691595907e-167,5.67634070572969e-190,1.90630965514099e-215,1.09451701415111e-243,6.2977203749782e-275,0,0,0,0,0,0
"1997",1.22009202201102,1.21888043962936,1.21578338439554,1.20901500141486,1.19583174747107,1.17237478843861,1.13369417084775,1.0741416468364,0.988371133180698,0.873135900624199,0.729775417783075,0.566612745140546,0.399584486778181,0.249127375920406,0.133017492232957,0.058621237616254,0.020437661028175,0.00536847831577954,0.00100455202487467,0.000125587592025025,9.75310081935819e-06,4.33396486389868e-07,1.00501185770521e-08,1.0973794095706e-10,5.0330615563888e-13,8.54443050585003e-16,4.67028628411454e-19,7.0508145890264e-23,2.48554948357869e-27,1.70292592697965e-32,1.8566457941054e-38,2.59218325379141e-45,3.66201885076169e-53,4.05759811536822e-62,2.67871794698145e-72,7.83650283846119e-84,7.39022000177007e-97,1.59684651275997e-111,5.48459601743076e-128,2.02543133624967e-146,5.29830270061408e-167,6.29240215730003e-190,2.11320419410044e-215,1.21330652582115e-243,6.98122105912088e-275,0,0,0,0,0
"1998",1.34674427585799,1.34632878977419,1.34499185107433,1.34157435915601,1.33410568572589,1.31955842698865,1.29367449471451,1.2509917887142,1.1852776654073,1.09063290930271,0.963474868443283,0.805281599507058,0.625237308066593,0.440927478248642,0.274903328988007,0.146780141256572,0.0646864814056157,0.0225522427337282,0.00592392769022394,0.00110848795624901,0.000138581506748168,1.07622049696129e-05,4.78237834923228e-07,1.10899536566327e-08,1.21091972224776e-10,5.55380705047401e-13,9.42847963491295e-16,5.15349725050009e-19,7.78032681249703e-23,2.74271675232715e-27,1.87911908362997e-32,2.04874357009333e-38,2.86038338091712e-45,4.04090947119699e-53,4.47741732713695e-62,2.95587138235819e-72,8.64730626234034e-84,8.15484879144482e-97,1.76206416745166e-111,6.05205950480443e-128,2.23499250098293e-146,5.84649135810069e-167,6.9434452716499e-190,2.33184677373726e-215,1.33884123251741e-243,7.7035327910597e-275,0,0,0,0
"1999",1.47996782200551,1.47987014794568,1.47941359100066,1.47794449571136,1.47418918420834,1.46598223129818,1.44999697386987,1.42155441103845,1.37465251319808,1.30244253902288,1.19844213469255,1.05871450257083,0.884883805458329,0.687042109015232,0.484513225091248,0.302077563968899,0.161289380063238,0.0710807497190416,0.0247815352841257,0.00650950882398671,0.00121806215568664,0.000152280309313578,1.18260505324637e-05,5.2551171607555e-07,1.21861972259701e-08,1.330619316998e-10,6.10280170391707e-13,1.03604862499469e-15,5.66292122064263e-19,8.54941327576118e-23,3.01383471145896e-27,2.0648702846926e-32,2.25126217688596e-38,3.1431327037959e-45,4.44035397378288e-53,4.92001069624251e-62,3.2480597083897e-72,9.50209377324323e-84,8.9609568080634e-97,1.93624447263024e-111,6.65030648750675e-128,2.4559218423111e-146,6.4244178989092e-167,7.6298058700587e-190,2.56235017434081e-215,1.47118588759477e-243,8.46502815387649e-275,0,0,0
"2000",1.6200273527648,1.6200160312245,1.619909114344,1.61940935376873,1.61780123912957,1.61369056540634,1.60470699489604,1.58720906493294,1.55607500440075,1.50473481627876,1.42569166815165,1.31184978607569,1.15889983630213,0.968619674899995,0.752056371889699,0.530362336475976,0.33066292998162,0.176552069229877,0.0778070660348957,0.0271265927824272,0.00712549860439907,0.00133332643446681,0.000166690477089916,1.29451405387318e-05,5.75240482921471e-07,1.33393676350225e-08,1.45653479281235e-10,6.68030510442613e-13,1.13408910427868e-15,6.19879907157082e-19,9.3584376351698e-23,3.29903155692137e-27,2.26026736112959e-32,2.46429737377833e-38,3.44056491817185e-45,4.86054123264099e-53,5.38558749940118e-62,3.55542108397684e-72,1.04012695505722e-83,9.80892521332058e-97,2.11946978805269e-111,7.27961984181375e-128,2.68832382489703e-146,7.03235559095808e-167,8.35180849261724e-190,2.80482338759088e-215,1.61040306915936e-243,9.26606721453134e-275,0,0
"2001",1.76705129860606,1.7670510638147,1.76703871480109,1.7669220948026,1.76637697903361,1.76462292180796,1.76013918863937,1.75034032456464,1.73125439018021,1.69729479394846,1.6412952863583,1.55507866862843,1.43090519804741,1.26407445225999,1.05652563460907,0.820308379193923,0.578494757682763,0.360671862231784,0.192574848331362,0.0848683564352285,0.02958843537552,0.00777216499932858,0.00145433093485484,0.000181818278788209,1.41199618149397e-05,6.27445768468602e-07,1.45499665359688e-08,1.58872092543974e-10,7.28656847752418e-13,1.23701205091149e-15,6.76136392086156e-19,1.02077518324909e-22,3.598431355043e-27,2.465395314575e-32,2.68794183533947e-38,3.75280941300363e-45,5.30165403762809e-53,5.87435027182879e-62,3.87808921746188e-72,1.1345224753764e-83,1.06991228904228e-96,2.31181982039371e-111,7.940273331614e-128,2.93229954824865e-146,7.6705688992955e-167,9.10976722489853e-190,3.05937189418207e-215,1.756553339468e-243,1.01069984410277e-274,0
"2002",0,1.92110859225908,1.92110833699785,1.92109491135696,1.92096812404677,1.92037548330771,1.91846850165405,1.91359386200868,1.90294070101489,1.88219079264146,1.84527048808555,1.78438876083824,1.69065549726687,1.55565617865512,1.37428058450115,1.14863698421806,0.891825538293495,0.628929816829814,0.392116411145591,0.209364151495891,0.092267456461077,0.0321680516441455,0.00844976768498115,0.00158112424757663,0.000197669789148355,1.53509861238602e-05,6.82148536339896e-07,1.58184800584917e-08,1.727230795717e-10,7.92183527512669e-13,1.3448587947666e-15,7.35084167279374e-19,1.10976969194478e-22,3.91215433319956e-27,2.68033651647893e-32,2.92228536853276e-38,4.07999157360022e-45,5.76386952258086e-53,6.38649528174546e-62,4.2161936798838e-72,1.23343384387085e-83,1.16319073083171e-96,2.51337180998463e-111,8.63253224978956e-128,3.18794698357752e-146,8.33931410569485e-167,9.90398643380549e-190,3.32609791094662e-215,1.90969538681495e-243,1.09881595188121e-274
"2003",0,0,2.08225673050905,2.08225645383577,2.08224190201334,2.08210447941732,2.08146212626109,2.0793951814776,2.07411164297735,2.06256486406548,2.04007439343715,2.00005710708293,1.93406844468428,1.83247256419605,1.68614911276487,1.48955920983124,1.24498797253681,0.96663444067354,0.681686266663209,0.42500826842424,0.226926221316303,0.100007117243229,0.034866400740324,0.00915855860735075,0.00171375351687746,0.0002142509020734,1.66386711845221e-05,7.39369126099401e-07,1.71453798608462e-08,1.87211590433571e-10,8.5863417019125e-13,1.45766943538264e-15,7.96745150677925e-19,1.2028603795112e-22,4.24031713975924e-27,2.905170886204e-32,3.16741510688889e-38,4.42223305271832e-45,6.24735954829951e-53,6.92221295472993e-62,4.56986018512575e-72,1.33689783773106e-83,1.26076252945801e-96,2.72420069781585e-111,9.35665399180965e-128,3.45536118562375e-146,9.03883986276522e-167,1.0734761425647e-189,3.60510061185895e-215,2.06988615242279e-243
"2004",0,0,0,2.25055135202405,2.25055105298915,2.25053532504209,2.25038679551412,2.24969252532974,2.24745852348506,2.24174795257371,2.22926792621054,2.20495970410775,2.16170809320442,2.09038601691884,1.98057883375898,1.82242905490305,1.6099501298219,1.34561186610327,1.04476091516295,0.736782322091499,0.459358790445468,0.245267121344956,0.108090011008754,0.037684414307147,0.00989878248650239,0.00185226453488357,0.000231567342426494,1.79834615883581e-05,7.99127293962954e-07,1.8531124073908e-08,2.02342627492357e-10,9.2803171880998e-13,1.57548292222474e-15,8.61140631606192e-19,1.30007938682147e-22,4.58303307756048e-27,3.13997605098815e-32,3.42341568490812e-38,4.77965201405667e-45,6.7522910465361e-53,7.48168825486628e-62,4.93921084153793e-72,1.4449501793605e-83,1.36266137296111e-96,2.9443792755351e-111,1.01128885709211e-127,3.73463448291308e-146,9.76938769164262e-167,1.1602379037209e-189,3.89647632653749e-215
"2005",0,0,0,0,2.42604655600154,2.42604623364827,2.42602927925539,2.425869167579,2.42512075906646,2.42271255252787,2.41655667837738,2.40310347503236,2.37689972790971,2.3302754100157,2.25339172665345,2.13502191550045,1.96453981297888,1.73549204477202,1.45054101100101,1.12623007593075,0.79423569403352,0.495179019366519,0.264392747361307,0.116518736046666,0.0406229982100013,0.0106706772713226,0.00199670182669533,0.000249624676669107,1.93857896253664e-05,8.61442249510127e-07,1.99761581524941e-08,2.18121054700062e-10,1.00039848157843e-12,1.69833712706224e-15,9.28291310332592e-19,1.40145796544042e-22,4.94041231445667e-27,3.38482749019526e-32,3.69036939533218e-38,5.15236335183348e-45,7.27882633019515e-53,8.06510102845302e-62,5.32436437884512e-72,1.55762560275669e-83,1.46892001726398e-96,3.17397832071236e-111,1.09014790827346e-127,4.0258566493261e-146,1.0531192430796e-166,1.25071181687679e-189
"2006",0,0,0,0,0,2.6087949957498,2.60879464911442,2.60877641758659,2.60860424507032,2.60779946068667,2.60520984955531,2.59859026773461,2.58412366589779,2.55594605150108,2.50580963227151,2.42313448001028,2.29584814652263,2.11252402406382,1.86622262065195,1.55980688881178,1.21106636592888,0.854063620054949,0.532479702224993,0.284308837570503,0.125295821202469,0.0436830341035456,0.0114744745511265,0.00214710872740728,0.000268428322489956,2.08460760318906e-05,9.26332688913182e-07,2.14809156459156e-08,2.34551606011649e-10,1.07575617048293e-12,1.82626890947977e-15,9.98217333877148e-19,1.5070265316839e-22,5.31256207388589e-27,3.63979866588024e-32,3.96835633149519e-38,5.5404788895318e-45,7.82712337410435e-53,8.67262631510336e-62,5.72543635352678e-72,1.67495791359448e-83,1.57957034283416e-96,3.41306671927178e-111,1.17226621257351e-127,4.3291150593902e-146,1.13244826422537e-166
"2007",0,0,0,0,0,0,2.79884796368384,2.79884759179576,2.79882803208539,2.79864331665265,2.79777990303178,2.79500163649358,2.78789981242174,2.7723793061503,2.74214892821559,2.68836002755622,2.59966191906913,2.46310266628495,2.26642322321875,2.00217854990602,1.6734401674349,1.29929359634938,0.916282892194144,0.571271308287317,0.30502098186631,0.134423729960365,0.0468653808549263,0.0123103999295015,0.00230352745206201,0.000287983557550543,2.23647306697958e-05,9.93816825117477e-07,2.30458188978377e-08,2.51638893026854e-10,1.15412593633525e-12,1.95931417637799e-15,1.07093832853393e-18,1.61681471571848e-22,5.69958680795688e-27,3.90496114137558e-32,4.25745451661483e-38,5.94410756041122e-45,8.39733607002637e-53,9.30443463030386e-62,6.14253933535476e-72,1.79698004379707e-83,1.69464340614703e-96,3.66171157669111e-111,1.25766681832112e-127,4.64449482932439e-146
"2008",0,0,0,0,0,0,0,2.99625546877233,2.99625507065435,2.99623413136435,2.99603638763812,2.99511207598671,2.99213785358635,2.98453512578919,2.96791993182464,2.93555735394074,2.87797463067349,2.78302049380269,2.63682948476069,2.42627790620815,2.14339560685484,1.79147074739301,1.39093498257715,0.980909882316621,0.611564044856403,0.326534630271354,0.143904864162895,0.0501708758405903,0.0131786733649495,0.00246599915939115,0.000308295527453951,2.39421531453237e-05,1.06391241534139e-06,2.46712796839803e-08,2.6938741195329e-10,1.23552840070848e-12,2.09750793618987e-15,1.14647342950499e-18,1.73085140630036e-22,6.10158835516244e-27,4.1803846893456e-32,4.55774002160041e-38,6.36335557198737e-45,8.98961445902168e-53,9.96069222287765e-62,6.57578307736363e-72,1.92372410126022e-83,1.81416948657829e-96,3.91997831932504e-111,1.34637219712654e-127
