"","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1976",3.44342241113386,2.38569931191977,1.59723582503225,1.03677074683835,0.654394221503755,0.40260805909928,0.241879889035974,0.14208592812706,0.0816793418708711,0.0459749449285212,0.0253465037967599,0.0136891411368774,0.00724311680356923,0.0037546397029834,0.00190673409442286,0.000948564528837975,0.000462241431078078,0.000220629534053311,0.000103137715159379,4.72167784303156e-05,2.11673354812305e-05,9.29166162300247e-06,3.99341788384262e-06,1.68030323795427e-06
"1977",10.7471989739518,7.73017518896327,5.35568147831631,3.58565150347673,2.32745755442003,1.46905647082768,0.903819066537673,0.542998707010038,0.318970194524276,0.183362813676161,0.103209637438406,0.0569006329700222,0.0307308969217231,0.0162601490960492,0.00842883016084615,0.00428044742376074,0.00212944248787051,0.00103769065052174,0.000495293561596422,0.000231534941572521,0.000105997442528294,4.75187740616437e-05,2.0858948907963e-05,8.96486581054618e-06
"1978",23.0398750087629,17.2477939440948,12.4058807447544,8.59514100298069,5.75448341816268,3.73525310265124,2.35763600939066,1.45050678415548,0.871439138059927,0.511903818175949,0.294272399251299,0.165637443197704,0.0913177838369028,0.0493189136171917,0.0260953297495146,0.0135271270362076,0.00686953645619626,0.00341746582859497,0.00166535248498629,0.000794878862200013,0.000371582118538973,0.000170111491539345,7.62611751655195e-05,3.34757785286131e-05
"1979",41.3173510183181,32.228559001953,24.1265000165743,17.3535515883417,12.0230256821841,8.04946677434143,5.22493394431341,3.29790032302158,2.02899292891599,1.21898350867327,0.716059544643096,0.411633109047235,0.231696400653194,0.127736829440085,0.0689881137297555,0.0365025797313476,0.0189219694832338,0.00960922144370938,0.00478040783867713,0.00232952265587449,0.00111188972596748,0.000519775225640298,0.000237954773621855,0.000106675395697478
"1980",65.9981868325853,53.6035195542007,41.8120753167109,31.3007800243412,22.513820924485,15.5982045405061,10.443064209223,6.77862549148515,4.27856723860434,2.63233628148774,1.58146165552691,0.928987722040334,0.534036739194324,0.30059387247612,0.165720779912717,0.0895024877485697,0.0473570230952263,0.0245486251223808,0.0124666290762483,0.00620191466156618,0.00302223182654571,0.00144252235922841,0.000674336102986037,0.000308713241446661
"1981",96.787518448816,81.6412101928778,66.308733876335,51.7224577425305,38.7197540388575,27.8500921700047,19.2953224420131,12.9183003515779,8.38530897785059,5.29268187529652,3.25625793630398,1.95630288690147,1.14917826567095,0.660615204261285,0.371841238423196,0.205000253423656,0.110716547919748,0.0585816802275761,0.0303671897630516,0.0154214946448818,0.00767190498380818,0.00373856730986435,0.00178443191835607,0.000834168606240368
"1982",132.79522567398,115.857288131336,97.726745806684,79.3733552575505,61.913186592403,46.348597132663,33.3373166781916,23.0970249839967,15.4635563550623,10.0374425740739,6.33548394298385,3.89782918296252,2.34174768474684,1.37559759330452,0.790774340438492,0.445104060828785,0.245390870729488,0.13253071469157,0.0701238621892478,0.0363503508562147,0.0184599479057083,0.00918347861863348,0.00447516660163576,0.00213601346773925
"1983",172.819336110201,155.181243180196,135.387984865104,114.201077857032,92.7537558804234,72.3502310862003,54.1618336517804,38.9571704867951,26.9906168131386,18.0703326266931,11.7295091678874,7.40349112274634,4.55490756724316,2.73650889999252,1.60748960334429,0.924079496092078,0.520137686828742,0.286757751956848,0.154872142134757,0.0819450251761307,0.0424781283157908,0.021571842289589,0.0107315878377812,0.00522956991228945
"1984",215.641492430633,198.275853917246,178.039646465678,155.330814904567,131.023048346477,106.416507349013,83.0075162456299,62.139943705042,44.6956134557973,30.9663705279236,20.7321166298287,13.4572814514809,8.49403520098719,5.22585150329111,3.13960029653265,1.84427495753683,1.06019763354629,0.59675465912418,0.328997549790251,0.177685014425591,0.0940156362521088,0.0487352130507498,0.0247494033179773,0.0123123649836681
"1985",260.225244849586,243.846018337353,224.209065542949,201.326091780833,175.647090514174,148.160023794995,120.335104853589,93.8643676614374,70.2674503009016,50.5415133956537,35.01657343622,23.4437446843193,15.2174076639926,9.60500059627586,5.90935940544801,3.55023990444014,2.08549430837997,1.19886469286104,0.674806345993478,0.372028321891272,0.200925076141518,0.106312279251657,0.055109466741753,0.0279864667383313
"1986",305.794059847533,290.830888883595,272.52526673486,250.578770193132,225.004481259778,196.305318085421,165.585439038474,134.487972251495,104.903955406983,78.5317544514456,56.4858081885034,39.13494704943,26.2010133153747,17.0071593168492,10.7346651273477,6.60437172270686,3.96779116397851,2.33077372573289,1.33986571701553,0.754171754331566,0.415783363401388,0.224556301318952,0.118815892331553,0.0615910082346893
"1987",351.822637150509,338.466249802795,321.904357253779,301.642893436991,277.351550483854,249.044808126068,217.279318185072,183.277211471162,148.857174119869,116.112289407402,86.9223830994869,62.5209648420741,43.3162722999126,29.0004283350355,18.8242683217675,11.8815972107298,7.31000769080585,4.39172492736473,2.57980237575914,1.48302202045289,0.834750307193905,0.46020722512081,0.248548742951081,0.131510630109965
"1988",397.987031832456,386.259582652795,371.595851391892,353.412855107924,331.168167781398,304.499150497155,273.421700285499,238.546954911677,201.216669245572,163.427545242968,127.477540418121,95.430480798855,68.640613868796,47.5561362286118,31.8390352484654,20.6668169069508,13.0445863774871,8.02552258350413,4.82159377608235,2.83231743431314,1.62818251640806,0.916456962199606,0.505253022229266,0.272877079481645
"1989",444.106410406469,433.92776301464,421.14125144172,405.153293054748,385.328257886951,361.074735438955,331.997338221596,298.11339886696,260.089244722815,219.387799559623,178.186080073355,138.989563789431,104.048453201589,74.8392928555955,51.8507543230412,34.714300308476,22.5331604092105,14.2225945407617,8.75027773053039,5.25701400818887,3.08809350586142,1.77521763428193,0.999218787796788,0.55088054674261
"1990",490.092726044103,481.331045736539,470.29923246276,456.440965969639,439.112910014424,417.626156647487,391.339723826119,359.825083005874,323.101019625853,281.889712045992,237.77670510818,193.121491263557,150.639555110231,112.769709270697,81.1122610443683,56.1968420534518,37.6240245084461,24.4218714465026,15.4147207583111,9.48371883816426,5.69765261369964,3.34693497251721,1.92401492141672,1.08297248762888
