"","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1986",0.441581869997798,0.396288828971664,0.341631197146717,0.279710568496164,0.214548455695334,0.151694399476738,0.0970136290169919,0.0549126923220592,0.0268369459893195,0.0110106383758141,0.0036734680275305,0.000961258020958626,0.000189394828793214,2.68352242557644e-05,2.59731208415434e-06,1.62169127677675e-07,6.13025219887294e-09,1.30799997043155e-10,1.45823498148395e-12,7.80415661633242e-15,1.82726401109903e-17,1.69140629239618e-20,5.54289606035156e-24,5.70412029265157e-28
"1987",0.553518559960162,0.512314819209576,0.459766701405575,0.396353964902238,0.324514838733833,0.248915004802613,0.175992933866188,0.11255335236239,0.0637086528018624,0.0311357101973501,0.0127743315388273,0.00426188717486484,0.00111523312590626,0.000219732249136288,3.113371267509e-05,3.01335168228491e-06,1.88145512695023e-07,7.11220106701926e-09,1.51751648766992e-10,1.69181626706675e-12,9.05423287871737e-15,2.11995667190556e-17,1.96233715143968e-20,6.43076173636984e-24
"1988",0.669823956547584,0.634585381222696,0.587347052784542,0.527102880716333,0.454402887474479,0.372042398479199,0.285370418701198,0.201768379795636,0.129037609907643,0.073039248635789,0.0356957615416669,0.0146452253561566,0.00488607156693061,0.00127856713315329,0.000251913636093986,3.5693471467735e-05,3.45467896541436e-06,2.157007922327e-07,8.15383467136442e-09,1.73976782080993e-10,1.93959507134246e-12,1.03802911747593e-14,2.43043975420374e-17,2.24973570791092e-20
"1989",0.788649968673783,0.760181830301043,0.720189643658833,0.666578961894681,0.598207974950848,0.515700902181586,0.422230152655665,0.323866301110179,0.228986519145239,0.146444518023588,0.0828920930179104,0.0405110463390932,0.0166208361280424,0.00554519256951559,0.00145104320910352,0.000285896267357695,4.05084473388992e-05,3.92070805076474e-06,2.44798385357826e-07,9.25377019418323e-09,1.97445892072717e-10,2.20124245626508e-12,1.17805710995434e-14,2.75830107706183e-17
"1990",0.909024651070833,0.887253773995757,0.855226303998742,0.810233950054554,0.749920399542762,0.673001083487069,0.580178266516731,0.475020999580491,0.364358852905646,0.257616384170306,0.164754271804408,0.0932559757635266,0.0455760859451009,0.0186989160810714,0.00623850026027332,0.0016324651171584,0.00032164147880584,4.55731619955385e-05,4.41090870849382e-06,2.75405185956003e-07,1.04107561714425e-08,2.22132276497865e-10,2.47646072957463e-12,1.32534794688095e-14
"1991",1.03068143496412,1.0149297416628,0.990622468345679,0.954863667072367,0.904629519833804,0.837289193949804,0.75140846290327,0.64777140802567,0.53036288930196,0.406808149830104,0.287629746812773,0.183948818465277,0.10412067844221,0.0508858864055805,0.020877416300185,0.00696531106176694,0.00182265398158273,0.000359114026894542,5.08826218039324e-05,4.92479761768417e-06,3.07491016778973e-07,1.162365185493e-08,2.48011595434039e-10,2.76497853555942e-12
"1992",1.15384034245018,1.1430949660927,1.12562527981587,1.09866688042527,1.05900796706718,1.00329492238975,0.928609976176737,0.833362474850518,0.718422017292571,0.588208080981449,0.451177572876788,0.319000715959966,0.204011599775908,0.115476828587284,0.0564358672060577,0.023154457495971,0.0077249979885907,0.00202144573541151,0.000398281585823577,5.64322465434712e-05,5.46193147060622e-06,3.41028198893489e-07,1.28914109367334e-08,2.75061524013129e-10
"1993",1.27899894387934,1.27213475019494,1.26028773274776,1.24102701341759,1.21130477593577,1.16757993812098,1.10615506193505,1.0238132405421,0.91880074284331,0.792076321029219,0.648512547735167,0.497433351781039,0.351705414674614,0.224927345638378,0.127315782854534,0.0622218041689881,0.0255283065766167,0.00851698283109442,0.00222868907511907,0.000439114344548756,6.22178123076139e-05,6.02190144624933e-06,3.75991206623574e-07,1.42130685055067e-08
"1994",1.40676148708269,1.40270137787464,1.3951732919562,1.38218045269204,1.3610568718849,1.32845995406195,1.28050613006259,1.21314035241742,1.12283458095661,1.00766546692327,0.868684491262859,0.711235492906652,0.545544193983234,0.385721717856706,0.246681906313131,0.139629532056979,0.0682397830423222,0.0279973576062659,0.00934072980253986,0.00244424379823302,0.000481584679245181,6.82354050954313e-05,6.604328718567e-06,4.12356387097524e-07
"1995",1.5377152843394,1.53553042488994,1.53109867062699,1.5228814958784,1.50869934760449,1.48564220443572,1.45006150398693,1.39771819176452,1.32418603857412,1.2256140625181,1.09990285970963,0.94820015916867,0.776338952017076,0.595480979309804,0.421029036370663,0.269262114361109,0.152410623019874,0.074486161308463,0.0305601161360328,0.0101957403114726,0.00266797943539006,0.000525666883783812,7.44813826230133e-05,7.20886076030168e-06
