"","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049"
"1986",0.104770423063958,0.0980301869662376,0.087544217408397,0.0739836256088221,0.0581057010396813,0.041556889636033,0.0263962816681081,0.014598891640577,0.00691244738929547,0.00274772561376954,0.000887283906575206,0.000223141745803879,4.20360736501534e-05,5.67803942072506e-06,5.22643290204145e-07,3.09105780379972e-08,1.10169075966571e-09,2.20427433115948e-11,2.28886098723301e-13,1.1307640789422e-15,2.41559863707157e-18,2.00865910225832e-21,5.79763611416474e-25,5.12312441879745e-29,1.20431691415052e-33,6.42109991751239e-39,6.52716258405173e-45,9.93594924208212e-52,1.40231971328005e-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987",0.12456007829026,0.121552636096201,0.11373274340484,0.101567122569254,0.085834383957932,0.0674131202971228,0.0482135065936984,0.0306244599006507,0.016937354179735,0.00801968893007376,0.00318785857549559,0.00102940977668968,0.000258884775229097,4.87694466995807e-05,6.58755247199826e-06,6.06360724758402e-07,3.58618599972843e-08,1.27816049686509e-09,2.55735681689539e-11,2.65549263350866e-13,1.31189080447266e-15,2.80253122493547e-18,2.33040777881635e-21,6.72630626272322e-25,5.94375072603743e-29,1.3972253936674e-33,7.44963701381897e-39,7.57268888601937e-45,1.15274978106737e-51,1.62694444494897e-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988",0.141677185771265,0.142802808224971,0.139354904235339,0.130389731351118,0.116442366810503,0.0984054541366775,0.0772862623544911,0.0552747255016111,0.0351096349184611,0.0194179529586587,0.0091942307360833,0.00365474366308605,0.00118017432987614,0.000296800334560294,5.59120870817787e-05,7.55234747154347e-06,6.95166665607337e-07,4.11140903737164e-08,1.46535640327092e-09,2.93190033354766e-11,3.04440885467405e-13,1.50402675989538e-15,3.21298231786876e-18,2.67171295725105e-21,7.71142276468205e-25,6.81425627470668e-29,1.60185922068859e-33,8.54069056821737e-39,8.68176428259484e-45,1.32157837548513e-51,1.86522229877963e-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989",0.155784107427474,0.160789146668645,0.162066613275686,0.158153594130999,0.147979037868158,0.13215020254401,0.111680147456641,0.0877120201501629,0.0627311722587181,0.0398458524402165,0.0220373948655032,0.0104345135476942,0.00414776106457238,0.00133937741908133,0.000336838089104652,6.3454512604848e-05,8.57114360850654e-06,7.88943218677067e-07,4.66602965838144e-08,1.66302996749073e-09,3.32740765693733e-11,3.45509334610731e-13,1.70691687566984e-15,3.64640702269187e-18,3.03212153884472e-21,8.75167783143434e-25,7.73348542764296e-29,1.81794673415977e-33,9.69281215566847e-39,9.85291642389372e-45,1.49985657954172e-51,2.11683694968574e-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990",0.167185589990642,0.175261577041614,0.180892389356478,0.182329575831179,0.177927317361963,0.166480650524306,0.148672758002703,0.125643360485943,0.0986785316607484,0.0705743632087154,0.044827723781073,0.0247926996007277,0.0117391262191644,0.00466634984385164,0.00150683790919691,0.000378952485455867,7.13881417891753e-05,9.64278173610462e-06,8.87583688637833e-07,5.2494168368978e-08,1.87095628419981e-09,3.74342879415139e-11,3.88707884690144e-13,1.92033031128105e-15,4.10231220556383e-18,3.41122346467321e-21,9.84588790105819e-25,8.70039232152132e-29,2.045242078078e-33,1.0904690936856e-38,1.10848128183728e-44,1.68738155520198e-51,2.38150212026348e-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991",0.176759184244604,0.186663395166523,0.195680267747106,0.201967092731824,0.203571717310235,0.198656577720092,0.185876327368511,0.165993742517574,0.140281325978813,0.110174984284671,0.0787965652362234,0.0500503369879576,0.0276811505290291,0.0131067824474598,0.00520999869029906,0.00168239068996355,0.00042310200027373,7.97051523504058e-05,1.07662052561574e-05,9.90990819393209e-07,5.86099537331236e-08,2.08893034523147e-09,4.17955356271753e-11,4.33993943427305e-13,2.14405664845259e-15,4.5802483597209e-18,3.80864495333151e-21,1.09929741202181e-24,9.7140236195405e-29,2.28352114708476e-33,1.21751320411591e-38,1.23762388587359e-44,1.88396840931685e-51,2.65895685979596e-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992",0.185884548754293,0.196037812331113,0.20702224773851,0.217022565302318,0.223995076641855,0.225774713119071,0.220323493049961,0.206149336664961,0.184098214092051,0.155581416452672,0.122191460574367,0.0873906854352701,0.0555091867587286,0.0307002559199965,0.0145363024200441,0.00577823862369048,0.00186588432027545,0.000469248547853673,8.83983695957155e-05,1.1940445044169e-05,1.09907540648764e-06,6.50023768766069e-08,2.31676411464178e-09,4.63540573836332e-11,4.81328444674801e-13,2.37790288902319e-15,5.07980319217992e-18,4.22404316804171e-21,1.21919469517232e-24,1.07735049097774e-28,2.53257838906324e-33,1.35030395189445e-38,1.37260804926348e-44,2.08944755567731e-51,2.94896182116275e-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993",0.194216082567685,0.204941866993918,0.216136066874756,0.228246652264194,0.239272225749424,0.246959575242091,0.248921664208899,0.242911572322053,0.227284248307913,0.202972393128505,0.171531986768387,0.134718814601024,0.0963501826860091,0.0612001182770993,0.0338477178851039,0.0160265981068169,0.00637063714768897,0.00205717914024901,0.000517357005333646,9.74611769809405e-05,1.31646073677964e-05,1.21175518504454e-06,7.16665724257864e-08,2.55428418457096e-09,5.11063836483915e-11,5.30675361400391e-13,2.62169104894679e-15,5.60059648391286e-18,4.65710194269917e-21,1.34418938385231e-24,1.18780298043839e-28,2.79222424263536e-33,1.48874026789773e-38,1.51333103344041e-44,2.30366260087822e-51,3.25129627703348e-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994",0.200612973343082,0.21300030615882,0.224763468798993,0.237040351178138,0.250322250192931,0.262414196940503,0.270845052788484,0.272996911404493,0.266405534444275,0.24926676428967,0.222603511030519,0.188122246184035,0.147748571467406,0.105668995786824,0.0671192815632821,0.0371214071305959,0.0175766613058251,0.00698679349796685,0.00225614573676651,0.000567394826795933,0.000106887443413984,1.44378640673285e-05,1.32895392591431e-06,7.8598031976707e-08,2.80132986999487e-09,5.60492994187738e-11,5.82001309854618e-13,2.87525620276525e-15,6.14227591234472e-18,5.10752830812583e-21,1.47419691773567e-24,1.30268510797277e-28,3.06228305443315e-33,1.63272849838616e-38,1.6596976377078e-44,2.52646862600927e-51,3.56575569471602e-59,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995",0.205754780734979,0.218976228041868,0.232497444393369,0.24533735669746,0.258738012451169,0.273235679770614,0.286434471674954,0.295637052056425,0.297985882618881,0.290791159165565,0.272083579196082,0.242979685620718,0.205342153070503,0.161272844618963,0.115341484315669,0.0732630939100454,0.0405193421821378,0.0191855538063175,0.00762633473198056,0.00246266368080281,0.000619331725719259,0.000116671463434247,1.57594444753981e-05,1.45060069191275e-06,8.57925601069657e-08,3.05775164093418e-09,6.11798128834006e-11,6.35275223848258e-13,3.13844487444377e-15,6.70451361377051e-18,5.57504963359355e-21,1.60913860682698e-24,1.42192733857922e-28,3.3425913652629e-33,1.78218149123203e-38,1.81161927037351e-44,2.75773077269287e-51,3.89214974054744e-59,0,0,0,0,0,0,0,0,0,0,0,0
