"","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1996",1.09954521054557,1.09675137438377,1.09064565404601,1.07875311457945,1.05759272335524,1.02269915510181,0.968977157091498,0.891604057622579,0.787651000436648,0.658326312662194,0.511138180495218,0.360462925124026,0.22473640900527,0.119994333938122,0.0528818897748542,0.0184366994232157,0.00484287418856937,0.000906200749296354,0.000113291862618665,8.79821756525547e-06,3.90964540395909e-07,9.06615561914581e-09,9.89939812564047e-11,4.54029661054462e-13
"1997",1.22009202201102,1.21888043962936,1.21578338439554,1.20901500141486,1.19583174747107,1.17237478843861,1.13369417084775,1.0741416468364,0.988371133180698,0.873135900624199,0.729775417783075,0.566612745140546,0.399584486778181,0.249127375920406,0.133017492232957,0.058621237616254,0.020437661028175,0.00536847831577954,0.00100455202487467,0.000125587592025025,9.75310081935819e-06,4.33396486389868e-07,1.00501185770521e-08,1.0973794095706e-10
"1998",1.34674427585799,1.34632878977419,1.34499185107433,1.34157435915601,1.33410568572589,1.31955842698865,1.29367449471451,1.2509917887142,1.1852776654073,1.09063290930271,0.963474868443283,0.805281599507058,0.625237308066593,0.440927478248642,0.274903328988007,0.146780141256572,0.0646864814056157,0.0225522427337282,0.00592392769022394,0.00110848795624901,0.000138581506748168,1.07622049696129e-05,4.78237834923228e-07,1.10899536566327e-08
"1999",1.47996782200551,1.47987014794568,1.47941359100066,1.47794449571136,1.47418918420834,1.46598223129818,1.44999697386987,1.42155441103845,1.37465251319808,1.30244253902288,1.19844213469255,1.05871450257083,0.884883805458329,0.687042109015232,0.484513225091248,0.302077563968899,0.161289380063238,0.0710807497190416,0.0247815352841257,0.00650950882398671,0.00121806215568664,0.000152280309313578,1.18260505324637e-05,5.2551171607555e-07
"2000",1.6200273527648,1.6200160312245,1.619909114344,1.61940935376873,1.61780123912957,1.61369056540634,1.60470699489604,1.58720906493294,1.55607500440075,1.50473481627876,1.42569166815165,1.31184978607569,1.15889983630213,0.968619674899995,0.752056371889699,0.530362336475976,0.33066292998162,0.176552069229877,0.0778070660348957,0.0271265927824272,0.00712549860439907,0.00133332643446681,0.000166690477089916,1.29451405387318e-05
"2001",1.76705129860606,1.7670510638147,1.76703871480109,1.7669220948026,1.76637697903361,1.76462292180796,1.76013918863937,1.75034032456464,1.73125439018021,1.69729479394846,1.6412952863583,1.55507866862843,1.43090519804741,1.26407445225999,1.05652563460907,0.820308379193923,0.578494757682763,0.360671862231784,0.192574848331362,0.0848683564352285,0.02958843537552,0.00777216499932858,0.00145433093485484,0.000181818278788209
"2002",0,1.92110859225908,1.92110833699785,1.92109491135696,1.92096812404677,1.92037548330771,1.91846850165405,1.91359386200868,1.90294070101489,1.88219079264146,1.84527048808555,1.78438876083824,1.69065549726687,1.55565617865512,1.37428058450115,1.14863698421806,0.891825538293495,0.628929816829814,0.392116411145591,0.209364151495891,0.092267456461077,0.0321680516441455,0.00844976768498115,0.00158112424757663
"2003",0,0,2.08225673050905,2.08225645383577,2.08224190201334,2.08210447941732,2.08146212626109,2.0793951814776,2.07411164297735,2.06256486406548,2.04007439343715,2.00005710708293,1.93406844468428,1.83247256419605,1.68614911276487,1.48955920983124,1.24498797253681,0.96663444067354,0.681686266663209,0.42500826842424,0.226926221316303,0.100007117243229,0.034866400740324,0.00915855860735075
"2004",0,0,0,2.25055135202405,2.25055105298915,2.25053532504209,2.25038679551412,2.24969252532974,2.24745852348506,2.24174795257371,2.22926792621054,2.20495970410775,2.16170809320442,2.09038601691884,1.98057883375898,1.82242905490305,1.6099501298219,1.34561186610327,1.04476091516295,0.736782322091499,0.459358790445468,0.245267121344956,0.108090011008754,0.037684414307147
"2005",0,0,0,0,2.42604655600154,2.42604623364827,2.42602927925539,2.425869167579,2.42512075906646,2.42271255252787,2.41655667837738,2.40310347503236,2.37689972790971,2.3302754100157,2.25339172665345,2.13502191550045,1.96453981297888,1.73549204477202,1.45054101100101,1.12623007593075,0.79423569403352,0.495179019366519,0.264392747361307,0.116518736046666
